,Bureau of Meteorology station number,Rainfall amount (millimetres),Maximum temperature (Degree C),Minimum temperature (Degree C),Date
10623,9225,0.0,30.8,16.7,2022-02-01
10624,9225,0.0,34.4,17.2,2022-02-02
10625,9225,0.0,39.0,23.4,2022-02-03
10626,9225,0.0,41.1,26.0,2022-02-04
10627,9225,0.0,42.5,18.5,2022-02-05
10628,9225,0.0,28.7,21.0,2022-02-06
10629,9225,0.8,24.4,17.2,2022-02-07
10630,9225,0.0,26.7,12.4,2022-02-08
10631,9225,0.0,28.8,16.7,2022-02-09
10632,9225,0.0,38.0,16.8,2022-02-10
10633,9225,0.0,34.0,19.0,2022-02-11
10634,9225,0.0,28.5,20.0,2022-02-12
10635,9225,0.0,34.3,18.8,2022-02-13
10636,9225,0.0,37.9,21.9,2022-02-14
10637,9225,0.0,37.7,21.9,2022-02-15
10638,9225,0.0,39.3,23.6,2022-02-16
10639,9225,0.0,38.0,19.6,2022-02-17
10640,9225,0.0,38.8,20.3,2022-02-18
10641,9225,0.0,38.8,17.9,2022-02-19
10642,9225,0.0,36.3,20.8,2022-02-20
10643,9225,0.0,33.5,18.6,2022-02-21
10644,9225,0.0,34.4,18.7,2022-02-22
10645,9225,0.0,33.6,20.5,2022-02-23
10646,9225,0.0,35.4,18.6,2022-02-24
10647,9225,0.0,31.8,18.7,2022-02-25
10648,9225,0.8,32.7,19.7,2022-02-26
10649,9225,0.0,33.4,19.2,2022-02-27
10650,9225,0.0,33.8,19.8,2022-02-28
10651,9225,0.0,26.6,21.6,2022-03-01
10652,9225,1.6,23.6,16.0,2022-03-02
10653,9225,1.4,25.9,10.4,2022-03-03
10654,9225,0.0,28.9,14.5,2022-03-04
10655,9225,0.0,32.8,17.5,2022-03-05
10656,9225,0.0,34.4,19.3,2022-03-06
10657,9225,0.0,34.4,20.3,2022-03-07
10658,9225,0.0,34.0,18.6,2022-03-08
10659,9225,0.0,35.7,20.1,2022-03-09
10660,9225,0.0,38.5,19.3,2022-03-10
10661,9225,0.0,39.1,21.6,2022-03-11
10662,9225,0.0,28.3,20.8,2022-03-12
10663,9225,0.0,28.9,22.6,2022-03-13
10664,9225,0.0,29.0,17.2,2022-03-14
10665,9225,0.0,27.3,20.1,2022-03-15
10666,9225,0.2,27.6,18.0,2022-03-16
10667,9225,0.0,31.7,15.8,2022-03-17
10668,9225,0.0,28.5,16.2,2022-03-18
10669,9225,0.0,30.6,19.4,2022-03-19
10670,9225,0.0,28.2,18.8,2022-03-20
10671,9225,0.0,27.8,18.8,2022-03-21
10672,9225,0.0,27.9,15.4,2022-03-22
10673,9225,0.0,28.3,15.0,2022-03-23
10674,9225,0.0,30.8,15.4,2022-03-24
10675,9225,0.0,36.0,19.1,2022-03-25
10676,9225,1.8,30.5,21.2,2022-03-26
10677,9225,0.0,24.9,20.7,2022-03-27
10678,9225,0.0,26.3,17.1,2022-03-28
10679,9225,0.0,31.0,19.9,2022-03-29
10680,9225,,27.3,21.2,2022-03-30
10681,9225,0.0,31.1,20.1,2022-03-31
10682,9225,0.0,30.6,21.2,2022-04-01
10683,9225,0.0,31.2,23.6,2022-04-02
10684,9225,0.0,31.3,22.2,2022-04-03
10685,9225,,24.5,19.9,2022-04-04
10686,9225,0.0,25.8,13.1,2022-04-05
10687,9225,0.0,28.7,14.1,2022-04-06
10688,9225,0.0,32.5,14.1,2022-04-07
10689,9225,0.0,26.6,18.4,2022-04-08
10690,9225,7.6,22.5,13.7,2022-04-09
10691,9225,0.0,23.6,13.3,2022-04-10
10692,9225,38.0,21.7,12.6,2022-04-11
10693,9225,1.8,25.1,12.0,2022-04-12
10694,9225,0.0,24.5,10.9,2022-04-13
10695,9225,0.0,,13.9,2022-04-14
10696,9225,,29.2,14.0,2022-04-15
10697,9225,0.0,25.5,12.9,2022-04-16
10698,9225,0.0,22.3,13.5,2022-04-17
10699,9225,0.0,23.5,7.9,2022-04-18
10700,9225,0.0,25.4,9.9,2022-04-19
10701,9225,0.0,24.8,11.7,2022-04-20
10702,9225,0.0,27.5,14.4,2022-04-21
10703,9225,0.0,26.1,14.0,2022-04-22
10704,9225,0.0,26.5,13.9,2022-04-23
10705,9225,0.0,28.6,12.9,2022-04-24
10706,9225,0.0,30.9,16.9,2022-04-25
10707,9225,15.0,21.9,14.7,2022-04-26
10708,9225,3.8,21.2,13.2,2022-04-27
10709,9225,6.8,20.9,11.2,2022-04-28
10710,9225,3.2,22.5,7.4,2022-04-29
10711,9225,0.0,24.9,8.1,2022-04-30
10712,9225,0.0,26.0,9.4,2022-05-01
10713,9225,0.0,23.5,9.1,2022-05-02
10714,9225,0.0,22.6,12.9,2022-05-03
10715,9225,0.0,20.3,11.5,2022-05-04
10716,9225,0.0,21.7,10.3,2022-05-05
10717,9225,0.0,23.4,9.0,2022-05-06
10718,9225,0.0,26.4,6.1,2022-05-07
10719,9225,0.0,26.5,8.6,2022-05-08
10720,9225,0.0,25.8,9.6,2022-05-09
10721,9225,0.0,23.5,10.8,2022-05-10
10722,9225,0.0,22.2,10.8,2022-05-11
10723,9225,10.6,14.4,12.1,2022-05-12
10724,9225,5.8,18.7,9.7,2022-05-13
10725,9225,0.6,21.0,12.8,2022-05-14
10726,9225,2.0,19.5,12.6,2022-05-15
10727,9225,0.0,21.8,8.0,2022-05-16
10728,9225,0.0,25.7,8.3,2022-05-17
10729,9225,3.8,21.9,14.3,2022-05-18
10730,9225,2.2,23.0,11.3,2022-05-19
10731,9225,0.4,22.3,15.0,2022-05-20
10732,9225,0.2,25.8,13.9,2022-05-21
10733,9225,0.0,24.2,10.4,2022-05-22
10734,9225,30.4,19.9,13.4,2022-05-23
10735,9225,29.8,22.1,13.0,2022-05-24
10736,9225,1.6,21.9,9.4,2022-05-25
10737,9225,0.0,22.6,9.3,2022-05-26
10738,9225,0.0,24.9,11.9,2022-05-27
10739,9225,0.0,22.9,11.5,2022-05-28
10740,9225,0.0,17.7,5.4,2022-05-29
10741,9225,0.0,18.7,4.5,2022-05-30
10742,9225,0.0,18.2,5.7,2022-05-31
10743,9225,0.0,19.7,5.5,2022-06-01
10744,9225,0.0,20.0,6.5,2022-06-02
10745,9225,0.8,18.1,5.5,2022-06-03
10746,9225,0.0,17.8,3.1,2022-06-04
10747,9225,0.0,18.1,3.3,2022-06-05
10748,9225,0.0,18.1,7.1,2022-06-06
10749,9225,0.0,18.7,8.6,2022-06-07
10750,9225,0.0,19.3,13.0,2022-06-08
10751,9225,8.0,20.9,11.7,2022-06-09
10752,9225,7.4,22.4,11.7,2022-06-10
10753,9225,7.6,21.6,16.0,2022-06-11
10754,9225,2.2,19.7,14.9,2022-06-12
10755,9225,13.4,19.4,13.1,2022-06-13
10756,9225,1.0,20.6,11.4,2022-06-14
10757,9225,1.0,21.5,13.1,2022-06-15
10758,9225,0.2,23.4,10.2,2022-06-16
10759,9225,0.0,21.5,13.1,2022-06-17
10760,9225,10.6,18.2,13.5,2022-06-18
10761,9225,4.2,18.5,13.6,2022-06-19
10762,9225,1.4,19.9,11.7,2022-06-20
10763,9225,1.2,22.0,13.8,2022-06-21
10764,9225,0.2,21.1,9.6,2022-06-22
10765,9225,0.6,20.0,11.6,2022-06-23
10766,9225,0.8,19.2,8.6,2022-06-24
10767,9225,0.2,19.4,7.5,2022-06-25
10768,9225,0.0,22.7,5.3,2022-06-26
10769,9225,0.0,22.8,8.8,2022-06-27
10770,9225,0.0,18.0,6.4,2022-06-28
10771,9225,0.0,17.0,4.5,2022-06-29
10772,9225,0.0,18.5,6.7,2022-06-30
10773,9225,0.0,19.5,5.3,2022-07-01
10774,9225,0.0,19.2,4.3,2022-07-02
10775,9225,0.0,19.2,2.5,2022-07-03
10776,9225,0.0,19.9,2.6,2022-07-04
10777,9225,0.2,14.8,7.5,2022-07-05
10778,9225,6.2,18.9,5.4,2022-07-06
10779,9225,0.0,17.5,6.3,2022-07-07
10780,9225,0.0,23.6,9.1,2022-07-08
10781,9225,0.0,22.3,15.0,2022-07-09
10782,9225,25.2,17.4,12.8,2022-07-10
10783,9225,2.6,18.8,5.7,2022-07-11
10784,9225,0.0,20.6,3.8,2022-07-12
10785,9225,0.0,21.9,3.1,2022-07-13
10786,9225,0.0,19.2,10.8,2022-07-14
10787,9225,24.0,19.8,12.7,2022-07-15
10788,9225,0.0,20.1,8.6,2022-07-16
10789,9225,0.0,14.2,11.9,2022-07-17
10790,9225,9.6,19.4,10.8,2022-07-18
10791,9225,0.0,18.1,7.2,2022-07-19
10792,9225,0.2,21.4,11.2,2022-07-20
10793,9225,13.6,18.5,12.7,2022-07-21
10794,9225,4.8,18.8,10.0,2022-07-22
10795,9225,15.6,17.1,11.9,2022-07-23
10796,9225,22.2,16.7,7.0,2022-07-24
10797,9225,0.0,18.6,8.7,2022-07-25
10798,9225,0.0,18.8,10.5,2022-07-26
10799,9225,7.6,20.9,11.4,2022-07-27
10800,9225,0.0,22.0,7.5,2022-07-28
10801,9225,13.2,19.1,14.2,2022-07-29
10802,9225,8.8,16.1,10.9,2022-07-30
10803,9225,3.2,17.8,8.0,2022-07-31
10804,9225,11.2,20.2,9.4,2022-08-01
10805,9225,16.2,17.3,10.2,2022-08-02
10806,9225,10.2,17.3,10.2,2022-08-03
10807,9225,25.8,16.0,10.6,2022-08-04
10808,9225,1.2,14.8,4.7,2022-08-05
10809,9225,4.0,18.2,8.8,2022-08-06
10810,9225,15.6,18.2,12.0,2022-08-07
10811,9225,0.2,15.9,10.0,2022-08-08
10812,9225,25.8,12.4,7.6,2022-08-09
10813,9225,11.0,16.7,5.5,2022-08-10
10814,9225,0.0,19.6,3.7,2022-08-11
10815,9225,0.0,20.8,6.3,2022-08-12
10816,9225,0.0,17.9,11.0,2022-08-13
10817,9225,14.6,18.9,6.8,2022-08-14
10818,9225,0.0,23.2,9.9,2022-08-15
10819,9225,12.4,19.2,15.2,2022-08-16
10820,9225,9.6,17.4,10.3,2022-08-17
10821,9225,9.2,18.3,3.2,2022-08-18
10822,9225,0.0,19.7,9.1,2022-08-19
10823,9225,0.0,20.3,5.8,2022-08-20
10824,9225,0.0,20.1,6.1,2022-08-21
10825,9225,0.0,18.2,9.3,2022-08-22
10826,9225,0.0,17.9,8.0,2022-08-23
10827,9225,0.0,18.7,8.0,2022-08-24
10828,9225,0.0,23.2,8.6,2022-08-25
10829,9225,0.0,20.6,5.8,2022-08-26
10830,9225,3.2,18.5,9.8,2022-08-27
10831,9225,4.2,16.6,7.4,2022-08-28
10832,9225,0.0,18.6,4.0,2022-08-29
10833,9225,0.0,20.0,5.2,2022-08-30
10834,9225,0.0,21.0,5.1,2022-08-31
10835,9225,0.0,22.4,10.4,2022-09-01
10836,9225,0.0,20.7,12.6,2022-09-02
10837,9225,7.6,16.1,11.7,2022-09-03
10838,9225,0.4,20.4,13.0,2022-09-04
10839,9225,10.4,18.5,12.6,2022-09-05
10840,9225,21.0,17.9,9.4,2022-09-06
10841,9225,2.2,19.2,6.3,2022-09-07
10842,9225,0.6,18.8,7.8,2022-09-08
10843,9225,0.0,21.8,8.4,2022-09-09
10844,9225,0.0,22.3,7.6,2022-09-10
10845,9225,0.0,24.7,6.7,2022-09-11
10846,9225,0.0,23.5,9.8,2022-09-12
10847,9225,11.0,19.2,12.4,2022-09-13
10848,9225,6.0,18.7,12.9,2022-09-14
10849,9225,1.4,18.9,11.3,2022-09-15
10850,9225,0.4,20.2,10.6,2022-09-16
10851,9225,0.0,20.4,7.6,2022-09-17
10852,9225,0.0,21.3,11.5,2022-09-18
10853,9225,6.6,17.8,11.2,2022-09-19
10854,9225,4.6,20.1,10.5,2022-09-20
10855,9225,0.2,21.1,9.5,2022-09-21
10856,9225,1.6,19.2,9.4,2022-09-22
10857,9225,0.0,20.1,5.0,2022-09-23
10858,9225,3.0,18.3,10.7,2022-09-24
10859,9225,0.0,19.6,4.5,2022-09-25
10860,9225,0.0,22.5,6.9,2022-09-26
10861,9225,0.0,25.4,7.9,2022-09-27
10862,9225,0.0,27.8,9.5,2022-09-28
10863,9225,0.0,28.9,13.9,2022-09-29
10864,9225,0.0,28.2,15.0,2022-09-30
10865,9225,0.0,26.7,13.7,2022-10-01
10866,9225,0.0,22.6,12.5,2022-10-02
10867,9225,0.0,21.7,11.5,2022-10-03
10868,9225,0.0,26.0,10.4,2022-10-04
10869,9225,6.4,19.2,14.8,2022-10-05
10870,9225,0.2,19.4,7.8,2022-10-06
10871,9225,0.0,20.7,8.4,2022-10-07
10872,9225,0.0,24.6,5.6,2022-10-08
10873,9225,0.0,21.7,7.6,2022-10-09
10874,9225,2.2,18.5,12.3,2022-10-10
10875,9225,0.6,19.4,5.5,2022-10-11
10876,9225,0.0,19.4,5.9,2022-10-12
10877,9225,0.0,20.0,4.8,2022-10-13
10878,9225,0.0,21.1,5.6,2022-10-14
10879,9225,0.0,22.7,6.7,2022-10-15
10880,9225,0.0,21.0,7.0,2022-10-16
10881,9225,0.8,21.4,10.6,2022-10-17
10882,9225,0.2,25.4,11.3,2022-10-18
10883,9225,0.0,32.0,10.6,2022-10-19
10884,9225,0.0,23.8,15.0,2022-10-20
10885,9225,4.2,21.6,14.2,2022-10-21
10886,9225,1.6,23.4,13.8,2022-10-22
10887,9225,0.0,21.2,12.2,2022-10-23
10888,9225,9.4,21.7,13.4,2022-10-24
10889,9225,0.0,21.5,13.2,2022-10-25
10890,9225,0.0,22.7,8.6,2022-10-26
10891,9225,0.0,23.7,11.4,2022-10-27
10892,9225,0.0,26.5,13.0,2022-10-28
10893,9225,0.0,17.9,13.6,2022-10-29
10894,9225,0.8,18.0,9.4,2022-10-30
10895,9225,0.0,20.4,5.5,2022-10-31
10896,9225,0.0,21.1,6.8,2022-11-01
10897,9225,0.0,26.2,14.0,2022-11-02
10898,9225,0.0,33.8,15.9,2022-11-03
10899,9225,0.0,23.3,15.9,2022-11-04
10900,9225,0.0,24.8,11.5,2022-11-05
10901,9225,0.6,27.3,13.6,2022-11-06
10902,9225,0.0,22.5,12.2,2022-11-07
10903,9225,0.0,24.6,15.0,2022-11-08
10904,9225,0.0,23.6,14.7,2022-11-09
10905,9225,0.0,22.3,10.3,2022-11-10
10906,9225,4.8,20.2,11.5,2022-11-11
10907,9225,0.0,20.3,6.5,2022-11-12
10908,9225,0.0,22.7,11.2,2022-11-13
10909,9225,0.0,25.8,11.6,2022-11-14
10910,9225,0.0,29.3,12.7,2022-11-15
10911,9225,0.0,29.5,11.3,2022-11-16
10912,9225,1.4,20.4,12.9,2022-11-17
10913,9225,23.2,16.9,11.0,2022-11-18
10914,9225,3.4,20.3,9.1,2022-11-19
10915,9225,0.0,23.5,9.2,2022-11-20
10916,9225,0.0,29.0,12.9,2022-11-21
10917,9225,0.0,34.8,15.9,2022-11-22
10918,9225,1.4,24.8,,2022-11-23
10919,9225,0.0,24.5,17.9,2022-11-24
10920,9225,0.0,24.0,12.4,2022-11-25
10921,9225,0.0,25.3,10.7,2022-11-26
10922,9225,0.0,25.9,13.5,2022-11-27
10923,9225,0.0,30.1,13.7,2022-11-28
10924,9225,0.0,37.4,15.9,2022-11-29
10925,9225,0.0,30.0,24.0,2022-11-30
10926,9225,0.0,23.2,19.6,2022-12-01
10927,9225,0.0,23.7,15.3,2022-12-02
10928,9225,0.0,27.4,15.6,2022-12-03
10929,9225,0.0,30.2,17.1,2022-12-04
10930,9225,0.0,28.3,15.5,2022-12-05
10931,9225,0.0,26.3,17.1,2022-12-06
10932,9225,0.0,31.7,14.6,2022-12-07
10933,9225,0.0,25.8,19.0,2022-12-08
10934,9225,0.0,24.1,16.9,2022-12-09
10935,9225,0.0,25.4,13.0,2022-12-10
10936,9225,0.0,27.8,14.4,2022-12-11
10937,9225,0.0,29.5,14.0,2022-12-12
10938,9225,0.0,22.9,14.9,2022-12-13
10939,9225,1.0,30.7,14.4,2022-12-14
10940,9225,0.0,31.1,17.2,2022-12-15
10941,9225,0.0,30.6,15.9,2022-12-16
10942,9225,0.0,31.0,16.2,2022-12-17
10943,9225,0.0,33.1,18.5,2022-12-18
10944,9225,0.0,36.3,19.8,2022-12-19
10945,9225,0.0,37.0,21.0,2022-12-20
10946,9225,,34.1,19.4,2022-12-21
10947,9225,,36.2,19.3,2022-12-22
10948,9225,0.0,36.8,20.4,2022-12-23
10949,9225,0.0,31.8,18.2,2022-12-24
10950,9225,0.0,29.6,17.4,2022-12-25
10951,9225,0.0,25.8,17.3,2022-12-26
10952,9225,0.0,25.4,15.0,2022-12-27
10953,9225,0.0,30.8,14.4,2022-12-28
10954,9225,0.0,34.8,16.1,2022-12-29
10955,9225,0.0,31.7,14.9,2022-12-30
10956,9225,0.0,26.3,17.3,2022-12-31
10957,9225,0.0,27.4,16.0,2023-01-01
10958,9225,0.0,33.4,15.5,2023-01-02
10959,9225,0.0,34.6,17.2,2023-01-03
10960,9225,0.0,35.5,17.1,2023-01-04
10961,9225,0.0,37.6,19.5,2023-01-05
10962,9225,0.0,32.2,22.1,2023-01-06
10963,9225,0.0,25.9,13.7,2023-01-07
10964,9225,0.0,28.7,15.0,2023-01-08
10965,9225,0.0,37.5,17.6,2023-01-09
10966,9225,0.4,34.8,22.9,2023-01-10
10967,9225,0.0,26.1,19.4,2023-01-11
10968,9225,0.0,30.9,15.5,2023-01-12
10969,9225,0.0,27.1,18.4,2023-01-13
10970,9225,0.0,31.6,14.8,2023-01-14
10971,9225,0.0,31.3,16.1,2023-01-15
10972,9225,0.0,25.1,16.7,2023-01-16
10973,9225,0.0,29.1,14.1,2023-01-17
10974,9225,0.0,32.2,15.2,2023-01-18
10975,9225,0.0,34.9,17.2,2023-01-19
10976,9225,0.0,37.6,20.4,2023-01-20
10977,9225,0.0,39.5,23.3,2023-01-21
10978,9225,0.0,32.2,22.7,2023-01-22
10979,9225,0.0,34.4,19.4,2023-01-23
10980,9225,0.0,32.4,17.7,2023-01-24
10981,9225,0.0,31.9,18.8,2023-01-25
10982,9225,0.0,32.4,17.9,2023-01-26
10983,9225,0.0,27.2,17.3,2023-01-27
10984,9225,0.0,31.3,16.5,2023-01-28
10985,9225,0.0,38.4,18.1,2023-01-29
10986,9225,0.0,38.1,23.5,2023-01-30
10987,9225,0.0,34.4,22.0,2023-01-31
10988,9225,0.0,32.8,18.4,2023-02-01
10989,9225,0.0,34.3,16.2,2023-02-02
10990,9225,0.0,35.3,18.0,2023-02-03
10991,9225,0.0,39.0,22.4,2023-02-04
10992,9225,0.0,33.3,22.4,2023-02-05
10993,9225,0.0,26.9,20.5,2023-02-06
10994,9225,0.0,28.4,17.8,2023-02-07
10995,9225,0.0,30.6,17.2,2023-02-08
10996,9225,0.0,31.6,17.6,2023-02-09
10997,9225,0.0,28.8,16.6,2023-02-10
10998,9225,0.0,28.4,15.9,2023-02-11
10999,9225,0.0,33.0,16.4,2023-02-12
11000,9225,0.0,36.6,18.5,2023-02-13
11001,9225,0.0,25.8,19.6,2023-02-14
11002,9225,0.0,26.9,16.6,2023-02-15
11003,9225,0.0,26.9,13.8,2023-02-16
11004,9225,0.0,28.8,15.8,2023-02-17
11005,9225,0.0,35.7,18.5,2023-02-18
11006,9225,0.0,34.9,20.2,2023-02-19
11007,9225,0.0,37.6,19.6,2023-02-20
11008,9225,0.0,32.8,20.8,2023-02-21
11009,9225,0.0,28.8,18.9,2023-02-22
11010,9225,0.0,25.9,17.5,2023-02-23
11011,9225,0.0,30.0,13.7,2023-02-24
11012,9225,0.0,33.5,17.0,2023-02-25
11013,9225,0.0,35.6,19.1,2023-02-26
11014,9225,0.0,37.0,21.2,2023-02-27
11015,9225,0.0,36.7,20.8,2023-02-28
11016,9225,0.0,36.7,19.1,2023-03-01
11017,9225,0.0,36.9,23.9,2023-03-02
11018,9225,1.2,30.8,18.5,2023-03-03
11019,9225,0.0,27.1,17.7,2023-03-04
11020,9225,0.0,26.3,15.1,2023-03-05
11021,9225,0.0,27.2,15.9,2023-03-06
11022,9225,0.0,31.7,15.7,2023-03-07
11023,9225,0.0,32.8,16.1,2023-03-08
11024,9225,0.0,27.3,17.9,2023-03-09
11025,9225,0.0,28.5,16.0,2023-03-10
11026,9225,0.0,32.4,16.8,2023-03-11
11027,9225,0.0,33.2,14.5,2023-03-12
11028,9225,0.0,28.4,16.2,2023-03-13
11029,9225,0.0,29.9,16.3,2023-03-14
11030,9225,0.0,31.0,14.5,2023-03-15
11031,9225,0.0,27.7,15.1,2023-03-16
11032,9225,0.4,26.1,14.6,2023-03-17
11033,9225,0.0,26.4,14.2,2023-03-18
11034,9225,0.0,32.6,16.6,2023-03-19
11035,9225,0.0,36.5,20.5,2023-03-20
11036,9225,0.0,33.4,23.2,2023-03-21
11037,9225,0.0,31.3,18.5,2023-03-22
11038,9225,0.0,29.2,18.2,2023-03-23
11039,9225,0.0,24.4,16.4,2023-03-24
11040,9225,1.2,30.8,16.8,2023-03-25
11041,9225,0.2,27.0,18.5,2023-03-26
11042,9225,0.0,26.4,16.1,2023-03-27
11043,9225,0.0,27.5,15.3,2023-03-28
11044,9225,0.0,30.1,16.1,2023-03-29
11045,9225,0.0,31.3,19.8,2023-03-30
11046,9225,38.8,21.9,16.3,2023-03-31
11047,9225,0.0,25.4,17.5,2023-04-01
11048,9225,0.0,27.1,15.2,2023-04-02
11049,9225,0.0,27.7,14.6,2023-04-03
11050,9225,0.0,24.7,16.0,2023-04-04
11051,9225,0.0,23.6,9.9,2023-04-05
11052,9225,0.0,25.8,11.6,2023-04-06
11053,9225,0.0,23.9,15.5,2023-04-07
11054,9225,1.0,20.0,14.0,2023-04-08
11055,9225,0.0,23.8,16.3,2023-04-09
11056,9225,0.0,24.7,11.7,2023-04-10
11057,9225,7.4,23.5,15.7,2023-04-11
11058,9225,3.0,23.7,14.8,2023-04-12
11059,9225,0.0,24.5,14.2,2023-04-13
11060,9225,12.4,19.4,10.7,2023-04-14
11061,9225,1.8,20.4,9.0,2023-04-15
11062,9225,4.6,23.1,13.5,2023-04-16
11063,9225,0.0,24.2,11.3,2023-04-17
11064,9225,0.0,23.5,12.3,2023-04-18
11065,9225,0.0,24.8,11.7,2023-04-19
11066,9225,0.0,25.5,10.4,2023-04-20
11067,9225,0.0,28.4,8.6,2023-04-21
11068,9225,0.0,30.3,9.5,2023-04-22
11069,9225,0.0,29.9,9.0,2023-04-23
11070,9225,3.0,18.7,15.1,2023-04-24
11071,9225,3.0,19.2,8.1,2023-04-25
11072,9225,8.8,22.0,13.3,2023-04-26
11073,9225,0.2,20.5,14.4,2023-04-27
11074,9225,0.2,20.2,6.6,2023-04-28
11075,9225,0.0,20.8,5.1,2023-04-29
11076,9225,0.0,23.0,7.3,2023-04-30
11077,9225,0.0,23.5,7.6,2023-05-01
11078,9225,0.0,25.3,9.7,2023-05-02
11079,9225,0.0,28.8,10.9,2023-05-03
11080,9225,0.0,25.7,9.4,2023-05-04
11081,9225,0.0,20.4,14.3,2023-05-05
11082,9225,2.0,16.9,11.5,2023-05-06
11083,9225,4.2,20.1,11.6,2023-05-07
11084,9225,0.2,24.5,15.4,2023-05-08
11085,9225,0.0,26.3,16.4,2023-05-09
11086,9225,2.4,20.2,15.5,2023-05-10
11087,9225,2.4,19.7,11.1,2023-05-11
11088,9225,0.0,23.3,5.4,2023-05-12
11089,9225,8.4,20.6,10.5,2023-05-13
11090,9225,0.2,19.9,6.9,2023-05-14
11091,9225,0.0,21.1,8.7,2023-05-15
11092,9225,0.0,24.0,6.6,2023-05-16
11093,9225,0.0,26.1,10.9,2023-05-17
11094,9225,0.0,26.7,13.1,2023-05-18
11095,9225,0.0,25.9,10.7,2023-05-19
11096,9225,0.0,23.4,12.0,2023-05-20
11097,9225,0.0,21.6,9.0,2023-05-21
11098,9225,0.0,21.3,9.4,2023-05-22
11099,9225,0.0,24.3,9.8,2023-05-23
11100,9225,6.6,19.6,14.5,2023-05-24
11101,9225,0.0,18.6,5.7,2023-05-25
11102,9225,0.0,18.7,6.4,2023-05-26
11103,9225,0.0,19.9,2.7,2023-05-27
11104,9225,0.0,20.8,3.8,2023-05-28
11105,9225,0.0,22.1,8.7,2023-05-29
11106,9225,0.0,23.9,13.1,2023-05-30
11107,9225,0.0,21.4,13.4,2023-05-31
11108,9225,10.2,19.0,10.7,2023-06-01
11109,9225,0.0,18.3,5.9,2023-06-02
11110,9225,0.0,18.8,4.1,2023-06-03
11111,9225,0.0,21.1,6.6,2023-06-04
11112,9225,71.2,14.4,12.1,2023-06-05
11113,9225,23.8,14.4,6.5,2023-06-06
11114,9225,26.6,15.8,7.8,2023-06-07
11115,9225,0.4,17.4,9.5,2023-06-08
11116,9225,8.6,20.0,12.6,2023-06-09
11117,9225,19.0,19.3,11.8,2023-06-10
11118,9225,12.6,18.0,13.1,2023-06-11
11119,9225,0.2,17.5,8.8,2023-06-12
11120,9225,1.4,20.2,9.3,2023-06-13
11121,9225,12.6,18.3,12.1,2023-06-14
11122,9225,0.6,20.0,12.0,2023-06-15
11123,9225,2.2,19.5,15.2,2023-06-16
11124,9225,3.6,16.0,6.2,2023-06-17
11125,9225,0.0,17.2,5.5,2023-06-18
11126,9225,0.0,18.5,3.8,2023-06-19
11127,9225,8.2,16.3,6.3,2023-06-20
11128,9225,13.2,15.6,9.3,2023-06-21
11129,9225,0.2,18.0,5.8,2023-06-22
11130,9225,8.0,15.2,9.0,2023-06-23
11131,9225,4.0,15.9,8.7,2023-06-24
11132,9225,2.0,15.7,10.1,2023-06-25
11133,9225,0.0,14.6,4.0,2023-06-26
11134,9225,0.0,16.2,0.7,2023-06-27
11135,9225,0.0,18.1,4.0,2023-06-28
11136,9225,0.2,16.9,2.8,2023-06-29
11137,9225,0.0,16.8,2.6,2023-06-30
11138,9225,0.0,17.7,1.3,2023-07-01
11139,9225,0.0,19.4,3.1,2023-07-02
11140,9225,0.2,18.5,7.7,2023-07-03
11141,9225,16.0,17.3,11.0,2023-07-04
11142,9225,6.4,16.3,10.8,2023-07-05
11143,9225,3.6,17.9,9.8,2023-07-06
11144,9225,0.2,19.3,11.5,2023-07-07
11145,9225,2.8,18.6,11.2,2023-07-08
11146,9225,0.8,20.3,12.3,2023-07-09
11147,9225,0.6,18.7,12.8,2023-07-10
11148,9225,0.0,19.9,10.1,2023-07-11
11149,9225,0.2,20.9,12.5,2023-07-12
11150,9225,3.8,19.5,15.2,2023-07-13
11151,9225,2.6,16.8,11.4,2023-07-14
11152,9225,1.0,16.4,2.8,2023-07-15
11153,9225,0.0,19.0,1.9,2023-07-16
11154,9225,0.0,20.7,6.8,2023-07-17
11155,9225,0.0,19.4,7.6,2023-07-18
11156,9225,21.8,15.7,10.9,2023-07-19
11157,9225,1.0,17.0,7.6,2023-07-20
11158,9225,6.8,18.9,9.9,2023-07-21
11159,9225,2.0,19.1,6.5,2023-07-22
11160,9225,0.0,20.8,4.4,2023-07-23
11161,9225,0.0,21.6,6.6,2023-07-24
11162,9225,0.0,16.9,9.2,2023-07-25
11163,9225,24.6,15.9,10.2,2023-07-26
11164,9225,14.2,16.6,10.7,2023-07-27
11165,9225,0.4,19.3,11.0,2023-07-28
11166,9225,10.4,19.6,13.2,2023-07-29
11167,9225,0.8,18.3,12.3,2023-07-30
11168,9225,0.4,20.4,7.9,2023-07-31
11169,9225,0.0,25.0,6.6,2023-08-01
11170,9225,0.2,20.2,13.4,2023-08-02
11171,9225,3.2,15.1,6.5,2023-08-03
11172,9225,0.0,16.8,3.7,2023-08-04
11173,9225,0.0,19.3,3.9,2023-08-05
11174,9225,0.0,22.1,4.5,2023-08-06
11175,9225,0.0,22.0,10.4,2023-08-07
11176,9225,0.2,22.1,15.4,2023-08-08
11177,9225,2.0,18.9,7.4,2023-08-09
11178,9225,0.0,14.5,8.2,2023-08-10
11179,9225,5.4,19.2,10.1,2023-08-11
11180,9225,0.0,16.6,5.6,2023-08-12
